Temperature,Humidity,Wind Speed,Wind Bearing,Visibility,Pressure,Disease,Disease in number
19.8,76,3.2,115,11.3,1014.7,Early Blight,1
26.8,60,9.1,312,8.9,1014.9,Late Blight,0
21,75,5.2,101,12.4,1015.6,Early Blight,1
23.9,68,2.3,215,9.1,1014.2,Late Blight,0
22.4,72,4.7,174,10.3,1015.4,Early Blight,1
24.8,66,7.4,249,8.7,1016.4,Late Blight,0
19.4,77,3.5,105,11.7,1014.5,Early Blight,1
26.4,61,8.6,307,9.1,1014.7,Late Blight,0
21.8,73,5.4,105,12.1,1015.8,Early Blight,1
23.6,69,2.2,221,9.2,1014.4,Late Blight,0
22.9,71,4.6,176,10,1015.1,Early Blight,1
24.6,65,7.7,252,8.5,1016.2,Late Blight,0
19.7,76,3.3,112,11.4,1014.6,Early Blight,1
26.6,60,8.8,310,9.3,1014.9,Late Blight,0
21.1,75,5.3,100,12.2,1015.5,Early Blight,1
24.5,64,5.7,187,9.5,1015.3,Late Blight,0
20.3,78,3.9,110,11.8,1014.9,Early Blight,1
26.8,61,6.5,310,8.6,1014.8,Late Blight,0
19.6,75,4.2,99,11.2,1015.2,Early Blight,1
27.3,58,8.7,23,8.8,1014.6,Late Blight,0
21.1,73,3.1,130,12.1,1015.6,Early Blight,1
24.8,63,1.9,238,9.3,1014.1,Late Blight,0
22.2,70,5.5,176,10.4,1015.5,Early Blight,1
28.1,57,9.1,17,9.1,1015,Late Blight,0
20.9,74,3.1,138,11.7,1015,Early Blight,1
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
23.8,70,3.8,153,11.3,1015.7,Early Blight,1
26.9,62,4.9,208,9.6,1014.4,Late Blight,0
18.4,80,2.9,94,12.4,1014.3,Early Blight,1
29.8,55,7.1,328,8.8,1014.9,Late Blight,0
20.4,73,4.4,104,12.2,1014.9,Early Blight,1
24.2,66,2.6,204,10.1,1015.5,Late Blight,0
22.9,69,5.8,190,10.5,1015.6,Early Blight,1
27.1,61,6.2,299,9.1,1016.1,Late Blight,0
21.7,72,4.6,142,11.9,1015.2,Early Blight,1
24.7,64,2.1,238,9.3,1014.3,Late Blight,0
22.1,71,3.7,148,11.4,1014.8,Early Blight,1
27.9,59,7.7,16,8.5,1014.2,Late Blight,0
20.8,75,3.1,131,11.5,1015.1,Early Blight,1
25.3,63,3.4,214,9.9,1014.4,Late Blight,0
23,69,4.9,175,10.8,1015.7,Early Blight,1
26.7,62,5.5,265,8.7,1015.9,Late Blight,0
19.1,79,2.7,92,12.6,1015.2,Early Blight,1
28.5,58,8.3,17,8.9,1015.2,Late Blight,0
21.5,73,5.1,130,11.8,1015.3,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.1,73,3.5,88,11.5,1014.7,Early Blight,1
25.8,62,6.6,342,8.7,1015.4,Late Blight,0
22.5,70,5.9,166,10.2,1016.1,Early Blight,1
24,66,2.3,193,9.6,1015.2,Late Blight,0
21.5,74,4.8,154,11.9,1014.6,Early Blight,1
26.2,59,7.8,299,9,1015.3,Late Blight,0
20.9,71,3.2,136,11.6,1014.8,Early Blight,1
23.9,64,2.9,221,9.8,1015.1,Late Blight,0
22,73,5.3,187,10.1,1016.3,Early Blight,1
25.2,61,8,356,8.5,1015.6,Late Blight,0
20.7,75,3.8,104,12.2,1015.7,Early Blight,1
27.1,58,6.5,333,8.8,1014.5,Late Blight,0
23.3,68,4.1,203,10.3,1016,Early Blight,1
24.8,63,1.7,257,9.3,1014.4,Late Blight,0
21.8,72,4.4,145,11.4,1015.9,Early Blight,1
26.5,57,7.5,312,8.6,1014.3,Late Blight,0
19.9,76,2.9,94,11.2,1014.9,Early Blight,1
28,55,9,13,8.5,1015.2,Late Blight,0
22.8,69,5.7,159,10.1,1016.2,Early Blight,1
23.8,66,3.6,235,9.9,1014.3,Late Blight,0
20.3,74,3,112,12.1,1015.6,Early Blight,1
26.3,59,8.1,297,9.1,1015.2,Late Blight,0
21,72,5.2,176,10.5,1016.1,Early Blight,1
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
21.5,70,4.7,106,11.3,1015.2,Early Blight,1
25.9,63,7.1,291,8.6,1016.3,Late Blight,0
20,77,2.9,83,12.2,1014.9,Early Blight,1
28.8,58,9.3,25,8.8,1015.7,Late Blight,0
19.8,75,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.8,73,3.5,150,11.5,1015.1,Early Blight,1
27.5,59,7.8,352,8.3,1016.1,Late Blight,0
21.3,74,4.8,131,11.4,1015.2,Early Blight,1
25.4,64,6.4,271,8.7,1016.7,Late Blight,0
22.7,69,5.7,155,10.2,1015.3,Early Blight,1
27,61,8.1,320,8.5,1015.6,Late Blight,0
20.1,76,3.1,101,12.1,1015,Early Blight,1
29.3,55,8.8,351,8.6,1016.2,Late Blight,0
19.7,75,3.4,109,11,1014.9,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.5,70,5.5,162,10.9,1016.1,Early Blight,1
25,63,6.8,289,8.5,1015.2,Late Blight,0
18.9,79,2.9,82,13.4,1014.7,Early Blight,1
26.4,59,9.1,326,8.8,1015.6,Late Blight,0
23.8,68,4.6,192,10.3,1014.9,Early Blight,1
25.9,63,7.8,267,9.1,1015.7,Late Blight,0
20.7,74,3.9,104,11.8,1015,Early Blight,1
27.3,58,8.1,309,8.6,1014.4,Late Blight,0
22.1,71,4.4,141,11.2,1015.3,Early Blight,1
24.3,66,1.9,226,9.3,1014.2,Late Blight,0
21.8,73,5.1,181,10.7,1015.9,Early Blight,1
26.6,59,6.7,305,8.7,1015,Late Blight,0
19.9,77,3,93,12.8,1014.6,Early Blight,1
28.1,56,8.9,332,8.3,1015.5,Late Blight,0
22.5,70,5.4,154,10.1,1016.2,Early Blight,1
24.8,64,7,233,8.8,1016.9,Late Blight,0
20,76,3.5,111,11,1015.6,Early Blight,1
26.2,60,8.3,296,9.5,1015.2,Late Blight,0
21.5,74,5,129,11.5,1016.1,Early Blight,1
23.9,67,2.4,204,9.1,1014.4,Late Blight,0
20.9,72,5.8,175,10.6,1015.5,Early Blight,1
25.2,63,6.5,281,8.6,1015.1,Late Blight,0
21.3,74,3.2,112,10,1015.2,Early Blight,1
24.1,68,5.6,179,8.5,1016.1,Late Blight,0
19.9,76,4.1,98,11.2,1014.7,Early Blight,1
26.8,60,9.1,304,9.1,1015,Late Blight,0
22.5,72,6.3,189,10.9,1015.7,Early Blight,1
24.3,67,2.3,205,9,1014.1,Late Blight,0
20.7,75,5.2,122,11.5,1015.4,Early Blight,1
27.4,59,7.9,340,8.8,1015.2,Late Blight,0
21.1,73,3.8,138,10.5,1014.9,Early Blight,1
25.6,63,4.9,270,9.8,1015.9,Late Blight,0
19.5,77,2.1,90,12.5,1014.5,Early Blight,1
28.1,58,8.6,312,8.6,1015.3,Late Blight,0
21.8,72,4.9,163,11,1015.6,Early Blight,1
24.7,66,6.8,228,8.3,1016.3,Late Blight,0
20.1,75,3.7,104,11.3,1014.8,Early Blight,1
26.3,61,8.8,291,9.2,1015.1,Late Blight,0
22.9,71,5.9,199,10.8,1015.8,Early Blight,1
23.9,68,2.7,232,9.1,1014.3,Late Blight,0
20.5,74,5,131,11.7,1015.3,Early Blight,1
27.8,59,7.1,322,8.7,1015,Late Blight,0
21.5,73,3.5,126,10.6,1015.1,Early Blight,1
25,65,5.2,261,9.5,1016,Late Blight,0
19.7,77,1.8,82,12.7,1014.6,Early Blight,1
28.4,57,9.3,346,8.4,1015.4,Late Blight,0
22.1,72,4.7,157,11.1,1015.5,Early Blight,1
24.9,66,7,219,8.2,1016.2,Late Blight,0
20.3,74,4.2,115,11.4,1015.2,Early Blight,1
26.5,62,8.5,282,9,1015.3,Late Blight,0
23.1,71,5.7,192,10.7,1015.9,Early Blight,1
25.1,65,3.6,120,11.2,1015.2,Early Blight,1
21.9,73,2.5,210,10.1,1014.7,Late Blight,0
27.6,58,6.1,320,8.4,1014.9,Late Blight,0
20.5,78,4.3,95,12.5,1016.1,Early Blight,1
24.2,67,2.8,175,10.6,1015.4,Late Blight,0
22.8,71,4.5,180,11.8,1014.3,Early Blight,1
26.9,62,7.8,300,9,1015.1,Late Blight,0
19.3,80,2.2,130,13,1016.3,Early Blight,1
23.8,66,5.2,250,9.6,1014.5,Late Blight,0
20.9,74,3.1,160,11.4,1015.7,Early Blight,1
23.8,70,4.2,122,10.2,1015.7,Early Blight,1
28.2,62,9.5,275,8.5,1016.1,Late Blight,0
21.7,74,3.6,98,11.9,1015.2,Early Blight,1
27.6,59,8.2,310,9.1,1014.8,Late Blight,0
22.8,71,4.7,141,10.8,1015.5,Early Blight,1
24.9,66,2.8,233,9.7,1014.2,Late Blight,0
20.5,77,3.1,114,11.5,1014.9,Early Blight,1
29.4,57,8.9,18,8.8,1015.4,Late Blight,0
19.9,75,3.5,129,12.1,1014.7,Early Blight,1
26.3,61,7.1,293,8.7,1015.1,Late Blight,0
25.1,68,6.3,175,9.3,1016.3,Late Blight,0
21.9,74,3.9,95,11.8,1015.1,Early Blight,1
27.2,60,8,296,9.2,1014.6,Late Blight,0
23.1,70,4.5,133,10.5,1015.4,Early Blight,1
25.8,65,2.4,219,9.6,1014.3,Late Blight,0
20.1,77,3.3,107,11.3,1014.6,Early Blight,1
28.9,58,9.1,27,8.6,1015.2,Late Blight,0
19.7,75,3.7,122,11.9,1014.8,Early Blight,1
26.8,62,7.3,284,8.8,1015,Late Blight,0
22,73,5,154,10.9,1015.3,Early Blight,1
24.2,68,5.5,165,9.9,1016,Late Blight,0
22.1,73,4.8,142,10.7,1015.5,Early Blight,1
27.4,59,8.5,303,9,1014.9,Late Blight,0
23.6,70,4.1,127,10.3,1015.3,Early Blight,1
24.7,66,2.3,234,9.5,1014,Late Blight,0
20.3,77,3.2,104,11.2,1014.7,Early Blight,1
29,57,8.8,12,8.9,1015.6,Late Blight,0
19.8,75,3.4,118,12,1014.5,Early Blight,1
21.2,72,5.1,186,10,1015.5,Early Blight,1
24.4,65,6.9,256,8.9,1016.2,Late Blight,0
20.1,77,3.5,110,11.1,1014.8,Early Blight,1
26,60,8.2,301,9.4,1014.9,Late Blight,0
21.5,74,5,96,12.3,1015.8,Early Blight,1
23.9,68,2.3,218,9.2,1014,Late Blight,0
22,71,4.9,172,10.3,1015.4,Early Blight,1
25.5,62,7.3,282,8.5,1016,Late Blight,0
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.4,65,4.9,200,9.5,1014.7,Late Blight,0
20.1,80,2.2,80,11,1016,Early Blight,1
25.3,68,6.3,280,8.1,1014.9,Late Blight,0
21.7,77,3.8,135,11.8,1015.2,Early Blight,1
24.9,62,5.5,240,9.6,1015.1,Late Blight,0
22.1,70,3.8,150,10.2,1015.3,Early Blight,1
27.5,55,9,320,8.5,1014.5,Late Blight,0
19.9,78,2.9,100,12.5,1015.8,Early Blight,1
24.8,63,4.8,225,9.8,1014.6,Late Blight,0
21.6,73,4.2,115,11.4,1015.4,Early Blight,1
23.2,68,4.7,180,9.8,1015.1,Early Blight,1
26.3,61,7.5,275,8.8,1016,Late Blight,0
20.3,79,2.7,85,11.2,1015.2,Early Blight,1
24.5,64,5.3,220,9.5,1014.9,Late Blight,0
22,71,3.9,125,11.9,1015.5,Early Blight,1
21.9,73,4.1,140,11,1014.9,Early Blight,1
28.1,56,8.7,310,8.2,1014.2,Late Blight,0
19.7,77,2.8,95,12.4,1015.6,Early Blight,1
24.2,66,4.5,210,9.7,1014.8,Late Blight,0
21.3,74,3.7,105,12.2,1015.4,Early Blight,1
24.5,68,5.2,183,10,1014.9,Early Blight,1
21.8,73,4.3,150,11.4,1015.2,Early Blight,1
26.3,63,7.1,312,8.8,1015.5,Late Blight,0
19.5,78,3.5,85,12.5,1014.1,Early Blight,1
28.2,59,9.6,21,8.6,1015.7,Late Blight,0
22.7,71,5.5,170,10.8,1014.6,Early Blight,1
24.9,66,2.3,232,9.6,1015.9,Late Blight,0
20.2,77,3.2,107,11.8,1014.7,Early Blight,1
27.6,61,8.9,341,9.1,1015.3,Late Blight,0
23.1,70,4.8,193,10.3,1014.4,Early Blight,1
25.4,64,6.4,281,9,1015.1,Late Blight,0
21.5,74,4.5,132,11.2,1014.5,Early Blight,1
26.9,62,7.5,295,8.7,1016.1,Late Blight,0
19.9,76,3.4,97,12.4,1014.3,Early Blight,1
28.5,58,9.3,12,8.8,1015.8,Late Blight,0
23.2,69,5,189,10.2,1015,Early Blight,1
25.6,63,6.7,266,8.9,1015.4,Late Blight,0
21.9,72,4.2,143,11.3,1015.1,Early Blight,1
26,61,8.1,320,9.3,1015.6,Late Blight,0
20,75,3.1,100,11.9,1014.6,Early Blight,1
27.2,60,6.8,334,8.9,1015.2,Late Blight,0
22.3,70,5.3,177,10.1,1014.8,Early Blight,1
24.7,65,2.1,219,9.5,1015.7,Late Blight,0
19.7,77,3.6,92,12.2,1014.2,Early Blight,1
28.1,59,9.4,23,8.7,1015.6,Late Blight,0
23.6,68,4.9,196,10.1,1014.7,Early Blight,1
25.2,64,6.2,274,9.1,1015.3,Late Blight,0
21.6,73,4.4,139,11.5,1014.9,Early Blight,1
27,61,7.9,302,9.2,1015.5,Late Blight,0
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.5,74,5.5,159,11.5,1015.3,Early Blight,1
25.3,63,9.1,332,8.6,1015.1,Late Blight,0
22.1,73,3.8,82,12.9,1015.2,Early Blight,1
27.2,58,7.6,295,9.8,1014.7,Late Blight,0
19.9,76,2.6,135,13.4,1014.5,Early Blight,1
28.1,55,9.4,11,8.4,1014.9,Late Blight,0
21.8,71,4.6,191,10.7,1015.6,Early Blight,1
24.9,64,2.8,249,9.1,1014.1,Late Blight,0
22.6,70,5.9,141,11.2,1015.7,Early Blight,1
26.5,59,6.7,319,9.6,1015,Late Blight,0
20.7,75,3.5,105,12.5,1015.1,Early Blight,1
28.8,54,8.3,5,8.8,1015.4,Late Blight,0
23.1,69,4.2,172,10.3,1015.3,Early Blight,1
25.8,62,7.9,280,9.3,1014.6,Late Blight,0
20.1,76,3.8,96,12.6,1014.9,Early Blight,1
29.2,53,10,0,8.2,1015.5,Late Blight,0
21.9,70,4.4,204,10.9,1015.9,Early Blight,1
24.2,66,2.3,224,9.4,1014.2,Late Blight,0
22.7,69,5.4,154,11.4,1015.4,Early Blight,1
26.9,58,8,310,9.7,1014.5,Late Blight,0
20.2,75,2.9,128,12.9,1014.3,Early Blight,1
27.9,56,7.1,27,9,1015.2,Late Blight,0
23.3,68,3.6,187,10.6,1015.1,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
18.9,80,2.9,72,14,1014.4,Early Blight,1
27.4,58,7.9,11,7.9,1016.1,Late Blight,0
20.5,74,3.6,178,10.8,1014.7,Early Blight,1
25.8,62,6.3,278,9.8,1015.3,Late Blight,0
19.1,81,2.5,43,14.5,1014.2,Early Blight,1
28.1,56,9,327,8.7,1015.2,Late Blight,0
20.4,73,4.4,156,11.9,1014.9,Early Blight,1
26.7,61,7.1,210,8.6,1015.6,Late Blight,0
21.8,70,4.7,133,12.2,1015.1,Early Blight,1
25.2,63,6,281,9.6,1015.7,Late Blight,0
19.7,77,3.1,94,11.2,1015,Early Blight,1
27.8,59,8.2,2,8.5,1015.9,Late Blight,0
22.9,69,5.4,195,10.6,1015.4,Early Blight,1
24.9,64,6.9,237,9.1,1014.4,Late Blight,0
20.3,74,3.8,145,11.7,1014.3,Early Blight,1
29,55,8.4,358,8.8,1014.6,Late Blight,0
21.6,71,5.2,163,12.1,1014.5,Early Blight,1
26.4,61,7.4,299,8.8,1015.5,Late Blight,0
19.5,76,3.5,108,11.5,1015.3,Early Blight,1
28.7,57,8.6,344,8.4,1015,Late Blight,0
23.1,68,5.5,187,10.5,1015.9,Early Blight,1
25.7,63,6.6,265,9.3,1014.3,Late Blight,0
20.1,75,3.7,132,11.8,1014.1,Early Blight,1
21.4,74,4.5,195,10.5,1015.3,Early Blight,1
23.1,68,6.3,242,9.6,1016,Late Blight,0
18.6,78,3.2,105,11.9,1014.7,Early Blight,1
27.4,61,7.1,297,8.8,1014.9,Late Blight,0
20.7,76,4.8,131,12.1,1015.6,Early Blight,1
22.9,69,2.5,199,9.8,1013.9,Late Blight,0
19.8,75,5.3,158,11.3,1015.1,Early Blight,1
25.5,64,6.7,309,8.5,1015.2,Late Blight,0
21.8,73,3.7,86,12.6,1015.9,Early Blight,1
28.5,58,9,15,8.9,1014.6,Late Blight,0
22.2,72,4.6,187,10.4,1015.4,Early Blight,1
24.6,66,8.1,278,9.1,1014.4,Late Blight,0
20,77,2.8,124,11.8,1014.9,Early Blight,1
26.9,59,7.6,324,8.7,1015,Late Blight,0
19.9,75,4.1,97,12.2,1015.2,Early Blight,1
23.8,67,1.9,215,9.1,1014.1,Late Blight,0
22,72,5,176,10.6,1015.2,Early Blight,1
24.4,66,6.4,249,8.8,1015.7,Late Blight,0
19.4,77,3,112,12.4,1014.5,Early Blight,1
27.2,60,9.1,346,8.4,1014.8,Late Blight,0
21.6,73,4,107,12.5,1015.5,Early Blight,1
25.2,65,7.5,293,8.6,1014.3,Late Blight,0
20.3,76,3.8,140,11.7,1015.3,Early Blight,1
23.2,68,2.9,234,9.7,1013.8,Late Blight,0
21,74,4.9,158,11.4,1015.8,Early Blight,1
26.1,61,8.2,311,8.9,1015.1,Late Blight,0
19.7,75,4.6,125,11.9,1015,Early Blight,1
28,59,9.8,17,8.8,1014.5,Late Blight,0
22.4,72,4.4,191,10.8,1015.1,Early Blight,1
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
18.4,80,5.2,137,10.5,1014,Early Blight,1
29.7,53,4.3,268,9.1,1015.5,Late Blight,0
21.9,73,6.1,211,10.2,1014.9,Early Blight,1
27.6,59,7.8,315,9.6,1015.2,Late Blight,0
20.3,78,3.5,108,11.8,1015.3,Early Blight,1
24.8,63,2.8,189,9.8,1015.9,Late Blight,0
22.5,70,5.8,184,10.8,1014.7,Early Blight,1
26.3,61,8.1,302,8.8,1015.8,Late Blight,0
19.9,75,4.2,89,12.1,1014.6,Early Blight,1
28.1,57,9,14,9.1,1015.4,Late Blight,0
24.3,66,3.7,207,10.3,1014.3,Early Blight,1
27.9,58,9.3,21,8.8,1014.6,Late Blight,0
19.8,76,4.1,96,12.1,1015,Early Blight,1
28.5,56,7.4,327,9.2,1014.9,Late Blight,0
20.8,74,3.2,129,11.7,1015.5,Early Blight,1
25.1,63,2.5,232,9.5,1014.2,Late Blight,0
22.3,71,5.3,178,10.4,1015.2,Early Blight,1
21.1,75,4.8,110,10.4,1014.9,Early Blight,1
24.3,67,6.1,215,8.5,1015.2,Late Blight,0
19.9,78,3.1,90,12.1,1014.7,Early Blight,1
27.4,60,8.7,310,9,1014.8,Late Blight,0
20.8,74,4.2,135,11.8,1015.5,Early Blight,1
23.9,65,2.5,229,8.9,1014.1,Late Blight,0
22.1,72,5.2,175,10.6,1015.3,Early Blight,1
26.1,61,7.8,290,9.6,1015,Late Blight,0
21,76,3.5,118,11.3,1014.9,Early Blight,1
28.3,57,8.4,12,8.4,1015.4,Late Blight,0
22.9,68,4.7,140,10.1,1014.6,Early Blight,1
25.6,63,6.9,248,9.1,1015.7,Late Blight,0
19.5,80,2.6,103,12.5,1014.5,Early Blight,1
29.2,56,9.1,320,8.8,1015.1,Late Blight,0
20.3,77,3,126,11.9,1015,Early Blight,1
23.1,71,5.5,190,10.2,1015.6,Late Blight,0
20.1,78,3.2,95,12.2,1015.2,Early Blight,1
27.8,59,7.6,285,9.7,1014.9,Late Blight,0
22.3,73,4.4,155,10.8,1015.1,Early Blight,1
24.9,64,6.4,233,8.7,1014.2,Late Blight,0
21.8,70,5.3,165,10.5,1015.4,Early Blight,1
25.7,62,8.2,295,9.3,1015.1,Late Blight,0
20.5,76,3.4,114,11.5,1014.7,Early Blight,1
26.4,59,9,332,8.6,1015.2,Late Blight,0
22.6,69,4.9,145,10.3,1014.8,Early Blight,1
23.8,66,2.2,221,9,1014.3,Late Blight,0
21.6,71,5.7,182,10,1015.5,Early Blight,1
27.1,58,7.3,270,9.8,1015.3,Late Blight,0
20.2,77,2.9,132,12,1014.8,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.4,77,4.5,110,11.9,1014.2,Early Blight,1
28.4,59,9,340,8.1,1015.7,Late Blight,0
24,68,6.1,195,10.5,1016.1,Early Blight,1
26.9,62,8.3,292,8.3,1015.3,Late Blight,0
18.6,70,2.3,130,12.2,1015.9,Early Blight,1
27.8,63,8.6,302,7.5,1014.4,Late Blight,0
21.4,75,4.4,98,11.8,1014.7,Early Blight,1
23.9,68,6.8,218,9.9,1015.2,Late Blight,0
20.2,76,3.7,112,11.4,1015.1,Early Blight,1
26.5,61,7.8,278,8.6,1014.3,Late Blight,0
19.9,74,4,103,11,1014.9,Early Blight,1
29.3,56,8.9,347,7.9,1015.5,Late Blight,0
22.7,72,5.2,187,10.1,1015.6,Early Blight,1
24.8,64,2.1,238,9.3,1014.1,Late Blight,0
23.6,67,6,208,9.6,1015.3,Early Blight,1
25.1,64,7.1,255,8.8,1016,Late Blight,0
20.1,75,3.5,118,11.2,1014.6,Early Blight,1
26.9,60,9.3,319,9,1015.1,Late Blight,0
21.3,74,4.6,97,12.4,1015.7,Early Blight,1
24,68,2.2,235,9.1,1014.2,Late Blight,0
22.5,71,5.7,170,10.2,1015.5,Early Blight,1
27.5,61,6.8,298,8.5,1014.3,Late Blight,0
22.1,73,4.5,193,9.7,1016.2,Early Blight,1
26.5,62,7.8,279,8.5,1015.5,Late Blight,0
20.3,78,3.7,105,11.9,1014.8,Early Blight,1
27.8,58,9.5,331,9.1,1015.1,Late Blight,0
21.8,74,4.3,148,11.3,1015.7,Early Blight,1
24.1,66,2.9,206,9.8,1014.4,Late Blight,0
22.8,71,5.2,179,10.5,1015.4,Early Blight,1
27.1,60,6.7,297,8.8,1015.2,Late Blight,0
20.5,77,3.5,116,12.1,1015,Early Blight,1
28.3,56,8.9,8,8.6,1015.6,Late Blight,0
22.1,68,4.5,196,11,1016.3,Early Blight,1
23.9,66,6.8,260,9.3,1015.2,Late Blight,0
20.5,74,3.2,110,11.5,1014.6,Early Blight,1
26.3,61,8.1,295,9.6,1014.4,Late Blight,0
21.5,73,5.2,157,10.9,1015.7,Early Blight,1
24.8,64,2.5,227,8.7,1014.1,Late Blight,0
22.3,70,4.8,185,11.2,1015.6,Early Blight,1
25.6,62,7.5,321,9.1,1015.3,Late Blight,0
19.9,75,3.1,130,12.2,1014.9,Early Blight,1
27.1,59,9,22,8.8,1015.4,Late Blight,0
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.4,74,4.2,142,11.8,1016.1,Early Blight,1
28.9,55,10.1,17,7.8,1014.7,Late Blight,0
22.1,71,5.3,190,9.9,1015.6,Early Blight,1
27.6,59,9.3,298,8.6,1015.2,Late Blight,0
20.6,73,3.9,112,12.1,1014.9,Early Blight,1
25.2,63,1.8,230,9.7,1014.2,Late Blight,0
21.4,74,4.7,153,11.4,1015.7,Early Blight,1
29.3,54,8.9,332,8.8,1015.5,Late Blight,0
18.5,78,2.4,98,12.6,1014.4,Early Blight,1
30.2,51,10.2,26,7.7,1015.8,Late Blight,0
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
23.8,67,2.2,206,9.1,1013.9,Early Blight,1
25.7,63,1.5,254,9.6,1014.3,Late Blight,0
20.7,73,3.7,130,11.9,1015,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
